address,amenities,attraction,num_avg,num_bad,num_excellent,num_good,num_poor,page_link,rating,restaurant,title,total_reviews,walking_grade
"230 East 51st Street, New York City, NY 10022-6571","Paid public parking nearby,Free High Speed Internet (WiFi),Bar / lounge,Taxi service,Rooftop terrace,24-hour security,24-hour check-in,24-hour front desk,Free internet,Wifi,Internet,Baggage storage,Concierge,Non-smoking hotel,Sun terrace,Air conditioning,Housekeeping,Safe,Flatscreen TV,Non-smoking rooms",43,760,178,"1,830","2,630",220,https://www.tripadvisor.com/Hotel_Review-g60763-d93358-Reviews-Pod_51_Hotel-New_York_City_New_York.html,4.0,406,Pod 51 Hotel,"5,618 reviews",100
"570 10th Avenue (West 42nd Street), New York City, NY 10036-3001","Valet parking,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Bar / lounge,Bicycle rental,Evening entertainment,Business Center with Internet Access,Conference facilities,Paid public parking on-site,Parking,Free internet,Wifi,Public wifi,Internet,Restaurant,Breakfast available,Snack bar,Vending machine,Rooftop bar,Meeting rooms,Rooftop terrace,Baggage storage,Concierge,Non-smoking hotel,ATM on site,24-hour check-in,24-hour front desk,Express check-in / check-out,Dry cleaning,Laundry service,Air conditioning,Housekeeping,Safe,Iron,Flatscreen TV,Non-smoking rooms,Suites,Family rooms",54,"1,221",483,"6,679","4,679",515,https://www.tripadvisor.com/Hotel_Review-g60763-d2079052-Reviews-YOTEL_New_York-New_York_City_New_York.html,4.0,276,YOTEL New York,"13,572 reviews",100
"1335 6th Ave, New York City, NY 10019-6078","Electric vehicle charging station,Wifi,Fitness Center with Gym / Workout Room,Bar / lounge,Business Center with Internet Access,Conference facilities,24-hour security,Baggage storage,Valet parking,Paid private parking on-site,Paid private parking nearby,Parking,Paid wifi,Paid internet,Internet,Coffee shop,Restaurant,Breakfast available,Breakfast buffet,Snack bar,Banquet room,Meeting rooms,Fax / photocopying,Concierge,Convenience store,Gift shop,Newspaper,Non-smoking hotel,Shops,ATM on site,24-hour front desk,Express check-in / check-out,Dry cleaning,Laundry service,Ironing service,Allergy-free room,Air conditioning,Housekeeping,Safe,VIP room facilities,Refrigerator,Flatscreen TV,On-demand movies,Non-smoking rooms,Suites",151,"2,677",769,"4,165","4,713","1,267",https://www.tripadvisor.com/Hotel_Review-g60763-d611947-Reviews-New_York_Hilton_Midtown-New_York_City_New_York.html,4.0,484,New York Hilton Midtown,"13,590 reviews",100
"228 West 47th Street Between Broadway and 8 Avenue, New York City, NY 10036-1401","Paid private parking nearby,Wifi,Fitness Center with Gym / Workout Room,Bar / lounge,Evening entertainment,Taxi service,Business Center with Internet Access,Conference facilities,Public wifi,Paid wifi,Paid internet,Internet,Breakfast available,Breakfast in the room,Vending machine,Fax / photocopying,24-hour security,Baggage storage,Concierge,Currency exchange,Gift shop,Newspaper,Non-smoking hotel,Shared lounge / TV area,ATM on site,Doorperson,24-hour front desk,Express check-in / check-out,Dry cleaning,Laundry service,Ironing service,Housekeeping,Safe,VIP room facilities,Iron,Wake-up service / alarm clock,Flatscreen TV,Bridal suite,Non-smoking rooms,Suites",260,"2,572",756,"4,042","4,775",998,https://www.tripadvisor.com/Hotel_Review-g60763-d93437-Reviews-Hotel_Edison_Times_Square-New_York_City_New_York.html,4.0,586,Hotel Edison Times Square,"13,143 reviews",100
"21 W 37th St, New York City, NY 10018-6201","Paid public parking nearby,Free High Speed Internet (WiFi),Free breakfast,Fax / photocopying,Baggage storage,Newspaper,24-hour front desk,Express check-in / check-out,Parking garage,Parking,Free internet,Wifi,Public wifi,Internet,Breakfast available,Breakfast buffet,Vending machine,Non-smoking hotel,Dry cleaning,Laundry service,Air conditioning,Housekeeping,Flatscreen TV,Non-smoking rooms,Suites",124,95,26,296,288,25,https://www.tripadvisor.com/Hotel_Review-g60763-d1486164-Reviews-Fairfield_Inn_Suites_New_York_Manhattan_Fifth_Avenue-New_York_City_New_York.html,4.0,560,Fairfield Inn & Suites New York Manhattan/Fifth Avenue,730 reviews,100
"181 Varick St, New York City, NY 10014-4602","Paid public parking nearby,Wifi,Fitness Center with Gym / Workout Room,Coffee shop,Taxi service,Conference facilities,Meeting rooms,Baggage storage,Valet parking,Parking,Public wifi,Paid internet,Internet,Breakfast available,Fax / photocopying,Convenience store,Newspaper,Non-smoking hotel,24-hour front desk,Express check-in / check-out,Dry cleaning,Laundry service,Soundproof rooms,Housekeeping,Safe,Flatscreen TV,Non-smoking rooms",64,46,8,331,253,9,https://www.tripadvisor.com/Hotel_Review-g60763-d1845644-Reviews-Courtyard_New_York_Manhattan_SoHo-New_York_City_New_York.html,4.5,335,Courtyard New York Manhattan/SoHo,647 reviews,100
"377 Greenwich St, New York City, NY 10013-2338","Paid public parking on-site,Free High Speed Internet (WiFi),Pool,Fitness Center with Gym / Workout Room,Bar / lounge,Babysitting,Children Activities (Kid / Family Friendly),Pets Allowed ( Dog / Pet Friendly ),Free internet,Wifi,Public wifi,Internet,Indoor pool,Heated pool,Restaurant,Breakfast in the room,Business Center with Internet Access,Meeting rooms,Fax / photocopying,Spa,Massage,Baggage storage,Concierge,Newspaper,Non-smoking hotel,24-hour front desk,Dry cleaning,Laundry service,Shoeshine,Air conditioning,Desk,Housekeeping,Room service,Minibar,Flatscreen TV,DVD / CD player,Hair dryer,Safe,VIP room facilities,Non-smoking rooms,Suites,Smoking rooms available",30,29,11,496,62,8,https://www.tripadvisor.com/Hotel_Review-g60763-d1028569-Reviews-Greenwich_Hotel-New_York_City_New_York.html,4.5,146,Greenwich Hotel,606 reviews,100
"85 West Broadway, New York City, NY 10007-1045","Parking,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Bar / lounge,Pets Allowed ( Dog / Pet Friendly ),Meeting rooms,Baggage storage,Concierge,Free internet,Wifi,Public wifi,Internet,Restaurant,Non-smoking hotel,Dry cleaning,Laundry service,Fireplace,Housekeeping,Private balcony,Room service,Minibar,Flatscreen TV,Non-smoking rooms,Suites",57,42,10,430,131,18,https://www.tripadvisor.com/Hotel_Review-g60763-d1371825-Reviews-AKA_Tribeca-New_York_City_New_York.html,4.5,255,AKA Tribeca,630 reviews,100
"317 West 14th Street, New York City, NY 10014-5015","Paid public parking nearby,Free High Speed Internet (WiFi),Free internet,Free breakfast,Fax / photocopying,Baggage storage,Concierge,24-hour front desk,Wifi,Internet,Breakfast buffet,Non-smoking hotel,Air conditioning,Housekeeping,Safe,Refrigerator,Flatscreen TV,Non-smoking rooms,Suites",83,100,28,"1,775",377,37,https://www.tripadvisor.com/Hotel_Review-g60763-d122020-Reviews-Chelsea_Pines_Inn-New_York_City_New_York.html,4.5,327,Chelsea Pines Inn,"2,317 reviews",100
"95 Henry St, New York City, NY 10002-7012","Paid private parking nearby,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Free breakfast,Bicycle rental,Fax / photocopying,Baggage storage,Convenience store,Parking,Free internet,Wifi,Public wifi,Internet,Breakfast available,Breakfast buffet,Snack bar,Newspaper,Non-smoking hotel,24-hour front desk,Dry cleaning,Laundry service,Ironing service,Air conditioning,Fireplace,Housekeeping,Safe,Microwave,Flatscreen TV,Non-smoking rooms",32,76,11,174,207,14,https://www.tripadvisor.com/Hotel_Review-g60763-d4457041-Reviews-Fairfield_Inn_Suites_New_York_Manhattan_Downtown_East-New_York_City_New_York.html,4.0,230,Fairfield Inn & Suites New York Manhattan/Downtown East,482 reviews,100
"120 Allen St, New York City, NY 10002-3004","Free High Speed Internet (WiFi),Bar / lounge,Children Activities (Kid / Family Friendly),Taxi service,Massage,Rooftop terrace,24-hour security,24-hour front desk,Free internet,Wifi,Public wifi,Internet,Restaurant,Baggage storage,Concierge,Non-smoking hotel,Sun terrace,Express check-in / check-out,Private check-in / check-out,Dry cleaning,Laundry service,Ironing service,Air conditioning,Housekeeping,Safe,Telephone,VIP room facilities,Refrigerator,Flatscreen TV,Bath / shower,Bridal suite,Non-smoking rooms,Suites",126,11,4,123,27,3,https://www.tripadvisor.com/Hotel_Review-g60763-d9608281-Reviews-Sago_Hotel-New_York_City_New_York.html,4.5,452,Sago Hotel,168 reviews,100
"8 Herald Square, 71W 35th Street, New York City, NY 10001","Valet parking,Wifi,Fitness Center with Gym / Workout Room,Rooftop bar,Nightclub / DJ,Airport transportation,Conference facilities,Banquet room,Parking,Public wifi,Paid internet,Internet,Yoga classes,Breakfast available,Vending machine,Shuttle bus service,Taxi service,Meeting rooms,Fax / photocopying,Massage chair,Rooftop terrace,Baggage storage,Concierge,Convenience store,Newspaper,Non-smoking hotel,24-hour front desk,Dry cleaning,Laundry service,Self-serve laundry,Housekeeping,Safe,Telephone,Iron,Flatscreen TV,Non-smoking rooms",111,75,19,488,331,30,https://www.tripadvisor.com/Hotel_Review-g60763-d4053479-Reviews-Courtyard_New_York_Manhattan_Herald_Square-New_York_City_New_York.html,4.5,565,Courtyard New York Manhattan/Herald Square,943 reviews,100
"33 Hudson Yards, New York City, NY 10001-2170","Paid public parking nearby,Free High Speed Internet (WiFi),Pool,Fitness Center with Gym / Workout Room,Bar / lounge,Babysitting,Pets Allowed ( Dog / Pet Friendly ),Airport transportation,Valet parking,Paid private parking on-site,Paid private parking nearby,Street parking,Parking,Free internet,Wifi,Internet,Hot tub,Pool / beach towels,Rooftop pool,Pool with view,Adult pool,Indoor pool,Outdoor pool,Heated pool,Saltwater pool,Plunge pool,Yoga classes,Yoga room,Fitness / spa locker rooms,Fitness classes,Personal trainer,Sauna,Restaurant,Breakfast available,Breakfast in the room,Complimentary tea,Outdoor dining area,Snack bar,Wine / champagne,Poolside bar,Rooftop bar,Taxi service,Meeting rooms,Spa,Body wrap,Couples massage,Facial treatments,Foot massage,Full body massage,Manicure,Massage,Pedicure,Salon,Steam room,Rooftop terrace,24-hour security,Baggage storage,Concierge,Newspaper,Non-smoking hotel,Outdoor fireplace,Outdoor furniture,Sun deck,Sun loungers / beach chairs,Doorperson,Umbrella,24-hour check-in,24-hour front desk,Express check-in / check-out,Dry cleaning,Laundry service,Ironing service,Shoeshine,Blackout curtains,Soundproof rooms,Air conditioning,Dining area,Housekeeping,Coffee / tea maker,Cable / satellite TV,Walk-in shower,Air purifier,Bathrobes,Room service,Safe,Seating area,Sofa,Telephone,Wardrobe / closet,Bottled water,Clothes rack,Laptop safe,Private bathrooms,Wake-up service / alarm clock,Minibar,Flatscreen TV,On-demand movies,Complimentary toiletries,Hair dryer,City view,Non-smoking rooms,Suites",25,6,4,116,10,3,https://www.tripadvisor.com/Hotel_Review-g60763-d17780633-Reviews-Equinox_Hotel_Hudson_Yards_New_York_City-New_York_City_New_York.html,4.5,75,Equinox Hotel Hudson Yards New York City,136 reviews,100
"25 W 38th St Fifth Avenue and 38th Street, New York City, NY 10018-5505","Valet parking,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Bar / lounge,Pets Allowed ( Dog / Pet Friendly ),Concierge,24-hour check-in,24-hour front desk,Free internet,Wifi,Public wifi,Internet,Restaurant,Breakfast available,Rooftop bar,Dry cleaning,Laundry service,Air conditioning,Desk,Housekeeping,Room service,Minibar,Cable / satellite TV,Flatscreen TV,Walk-in shower,Safe,Telephone,Wardrobe / closet,Bottled water,Clothes rack,Iron,Laptop safe,Private bathrooms,Wake-up service / alarm clock,On-demand movies,Complimentary toiletries,Hair dryer,Non-smoking rooms,Suites",109,16,14,151,65,5,https://www.tripadvisor.com/Hotel_Review-g60763-d16734556-Reviews-Hotel_Hendricks-New_York_City_New_York.html,4.5,487,Hotel Hendricks,251 reviews,100
"57 E 57th St, New York City, NY 10022-2081","Parking garage,Wifi,Fitness Center with Gym / Workout Room,Bar / lounge,Babysitting,Airport transportation,Business Center with Internet Access,Conference facilities,Sauna,Restaurant,Breakfast available,Kids' meals,Wine / champagne,Banquet room,Meeting rooms,Spa,Baggage storage,Concierge,Currency exchange,Non-smoking hotel,Butler service,24-hour front desk,Dry cleaning,Laundry service,Ironing service,Air conditioning,Room service,Safe,Minibar,Flatscreen TV,Non-smoking rooms,Suites",94,22,10,330,49,12,https://www.tripadvisor.com/Hotel_Review-g60763-d113298-Reviews-Four_Seasons_Hotel_New_York-New_York_City_New_York.html,4.5,331,Four Seasons Hotel New York,423 reviews,100
"28 E 63rd St Between Madison and Park Avenues, New York City, NY 10065-8088","Valet parking,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Restaurant,Bicycle rental,Babysitting,Pets Allowed ( Dog / Pet Friendly ),Business Center with Internet Access,Paid private parking nearby,Parking,Free internet,Wifi,Public wifi,Internet,Breakfast in the room,Meeting rooms,Fax / photocopying,Baggage storage,Concierge,Newspaper,Non-smoking hotel,24-hour front desk,Dry cleaning,Laundry service,Ironing service,Shoeshine,Air conditioning,Fireplace,Housekeeping,Room service,Kitchenette,Minibar,Flatscreen TV,Bath / shower,Safe,Telephone,Bottled water,Refrigerator,Complimentary toiletries,Hair dryer,Non-smoking rooms,Suites",64,22,8,330,44,13,https://www.tripadvisor.com/Hotel_Review-g60763-d93585-Reviews-Lowell_Hotel-New_York_City_New_York.html,4.5,155,Lowell Hotel,417 reviews,100
"79 Crosby St, New York City, NY 10012-3905","Paid public parking on-site,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Bar / lounge,Babysitting,Pets Allowed ( Dog / Pet Friendly ),Airport transportation,Business Center with Internet Access,Parking,Free internet,Wifi,Public wifi,Internet,Restaurant,Breakfast available,Breakfast buffet,Breakfast in the room,Conference facilities,Meeting rooms,Fax / photocopying,Baggage storage,Concierge,Currency exchange,Newspaper,Non-smoking hotel,Butler service,Doorperson,24-hour front desk,Dry cleaning,Laundry service,Ironing service,Shoeshine,Bathrobes,Air conditioning,Desk,Fireplace,Housekeeping,Minibar,Flatscreen TV,Hair dryer,Room service,Safe,VIP room facilities,DVD / CD player,Bridal suite,Non-smoking rooms,Suites,Family rooms",231,27,2,736,107,9,https://www.tripadvisor.com/Hotel_Review-g60763-d1572980-Reviews-Crosby_Street_Hotel-New_York_City_New_York.html,5.0,349,Crosby Street Hotel,881 reviews,100
"18 W 56th St, New York City, NY 10019-3806","Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Bar / lounge,Babysitting,Children Activities (Kid / Family Friendly),Pets Allowed ( Dog / Pet Friendly ),Meeting rooms,Baggage storage,Free internet,Internet,Restaurant,Concierge,Non-smoking hotel,24-hour front desk,Dry cleaning,Laundry service,Air conditioning,Room service,Flatscreen TV,Non-smoking rooms,Suites,Family rooms",113,1,0,123,9,2,https://www.tripadvisor.com/Hotel_Review-g60763-d10846801-Reviews-The_Whitby_Hotel-New_York_City_New_York.html,5.0,327,The Whitby Hotel,135 reviews,100
"150 Delancey Street, New York City, NY 10002-3308","Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Bar / lounge,Children's television networks,Business Center with Internet Access,Meeting rooms,Baggage storage,Convenience store,Free internet,Wifi,Free wifi in the business center,Internet,Restaurant,Breakfast available,Breakfast in the room,Snack bar,Vending machine,Fax / photocopying,Newspaper,Non-smoking hotel,Shops,ATM on site,24-hour front desk,Express check-in / check-out,Dry cleaning,Laundry service,Blackout curtains,Soundproof rooms,Air conditioning,Desk,Housekeeping,Interconnected rooms available,Cable / satellite TV,Bath / shower,Room service,Safe,Telephone,Wardrobe / closet,Iron,Private bathrooms,Wake-up service / alarm clock,Flatscreen TV,Complimentary toiletries,Hair dryer,Non-smoking rooms,Family rooms",95,79,14,356,347,18,https://www.tripadvisor.com/Hotel_Review-g60763-d3236642-Reviews-Holiday_Inn_NYC_Lower_East_Side-New_York_City_New_York.html,4.0,321,Holiday Inn NYC - Lower East Side,814 reviews,100
"123 W 44th St Between 6th & Broadway, New York City, NY 10036-4089","Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Babysitting,Car hire,Business Center with Internet Access,Massage,Baggage storage,Non-smoking hotel,Free internet,Wifi,Internet,24-hour front desk,Dry cleaning,Laundry service,Self-serve laundry,Ironing service,Air conditioning,Housekeeping,Safe,Kitchenette,Microwave,Refrigerator,Flatscreen TV,Non-smoking rooms,Suites,Family rooms",264,37,14,425,223,15,https://www.tripadvisor.com/Hotel_Review-g60763-d655944-Reviews-AKA_Times_Square-New_York_City_New_York.html,4.5,545,AKA Times Square,714 reviews,100
"180 10th Ave at 20th Street, New York City, NY 10011-4707","Paid private parking nearby,Free High Speed Internet (WiFi),Bar / lounge,Bicycle rental,Pets Allowed ( Dog / Pet Friendly ),Conference facilities,Banquet room,Baggage storage,Free internet,Wifi,Public wifi,Internet,Breakfast available,Snack bar,Meeting rooms,Concierge,Non-smoking hotel,Sun terrace,24-hour front desk,Express check-in / check-out,Dry cleaning,Laundry service,Ironing service,Shoeshine,Soundproof rooms,Air conditioning,Housekeeping,Safe,VIP room facilities,Iron,Minibar,Flatscreen TV,Non-smoking rooms,Suites,Family rooms",69,77,29,532,183,43,https://www.tripadvisor.com/Hotel_Review-g60763-d4283443-Reviews-The_High_Line_Hotel-New_York_City_New_York.html,4.5,154,The High Line Hotel,864 reviews,100
